timestamp,time_utc8,flow,seq,length,mlt,type,back_to_back,retransmissions,ack_sender,acked_segments,acked_bytes,target_seq
1772359235.822451,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,0.00013113021850585938,b2b,True,0,183.172.73.211,4,3717,1359492081
1772359235.829241,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,5.2928924560546875e-05,b2b,True,0,183.172.73.211,11,9669,4026363187
1772359235.83085,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.008398771286010742,data,False,0,43.141.111.180,1,279,3350156575
1772359235.830903,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,5.1021575927734375e-05,b2b,True,0,183.172.73.211,3,2524,1359494474
1772359235.83493,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.037654876708984375,data,False,0,222.192.186.40,1,1340,969025841
1772359235.834932,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03763413429260254,data,False,0,222.192.186.40,1,28,969027181
1772359235.840672,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03755903244018555,data,False,0,222.192.186.40,1,1340,969027209
1772359235.840673,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03752398490905762,data,False,0,222.192.186.40,1,28,969028549
1772359235.849058,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.0393679141998291,data,False,0,222.192.186.40,1,1340,969028577
1772359235.849063,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03935384750366211,data,False,0,222.192.186.40,1,28,969029917
1772359235.849064,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.0378720760345459,data,False,0,222.192.186.40,1,1340,969029945
1772359235.849064,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03786015510559082,data,False,0,222.192.186.40,1,4,969031285
